ILO_CODE21,ILO_NAME21,IAR_CODE21,IAR_NAME21,IRE_CODE21,IRE_NAME21,STE_CODE21,STE_NAME21,AUS_CODE21,AUS_NAME21,AREASQKM21,LOCI_URI21,SHAPE_Leng,SHAPE_Area,WKT
10100501,Parkes,101005,Parkes,101,Dubbo,1,New South Wales,AUS,Australia,17.0228,http://linked.data.gov.au/dataset/asgsed3/ILOC/10100501,0.333016361764,0.00164499027657,"POLYGON ((148.194972 -33.13195, 148.176623 -33.116648, 148.155927 -33.120221, 148.152289 -33.137681, 148.132927 -33.134913, 148.15637 -33.144705, 148.150168 -33.158805, 148.178613 -33.151278, 148.180352 -33.168782, 148.191633 -33.149034, 148.205984 -33.164775, 148.210171 -33.142579, 148.194972 -33.13195))"
10100502,Parkes - Surrounds,101005,Parkes,101,Dubbo,1,New South Wales,AUS,Australia,5632.254,http://linked.data.gov.au/dataset/asgsed3/ILOC/10100502,4.97699643963,0.543200527403,"POLYGON ((148.405668 -33.32779, 148.433034 -33.292394, 148.445256 -33.294156, 148.441052 -33.314129, 148.464543 -33.317452, 148.476562 -33.298302, 148.499656 -33.307758, 148.503356 -33.28778, 148.553906 -33.312312, 148.587131 -33.298579, 148.563961 -33.284737, 148.560544 -33.256818, 148.53353 -33.255379, 148.51517 -33.233816, 148.519052 -33.21212, 148.502316 -33.209951, 148.492706 -33.185345, 148.504338 -33.134186, 148.486573 -33.123223, 148.507262 -33.055503, 148.493044 -33.030227, 148.430171 -32.969929, 148.399358 -32.959152, 148.372185 -32.97157, 148.384536 -32.857561, 148.378342 -32.832602, 148.329383 -32.810818, 148.329746 -32.715962, 148.333634 -32.681162, 148.347149 -32.67575, 148.264466 -32.678233, 148.263045 -32.692091, 148.128042 -32.682789, 148.091345 -32.60451, 148.003773 -32.564241, 147.964054 -32.518836, 147.965389 -32.498989, 147.931211 -32.481714, 147.907099 -32.544388, 147.855609 -32.545209, 147.856179 -32.566872, 147.803207 -32.560413, 147.798315 -32.588294, 147.761066 -32.583867, 147.73958 -32.669149, 147.708127 -32.666591, 147.696674 -32.705982, 147.624947 -32.70921, 147.620297 -32.73941, 147.598517 -32.737875, 147.571056 -32.949701, 147.5569 -32.948196, 147.543026 -33.020138, 147.559171 -33.022019, 147.554981 -33.048184, 147.517124 -33.043803, 147.503424 -33.082737, 147.482614 -33.20719, 147.504576 -33.209679, 147.56097 -33.215676, 147.620082 -33.248786, 147.618479 -33.264208, 147.65704 -33.18915, 147.845223 -33.211579, 147.845285 -33.20022, 147.877983 -33.213971, 147.916378 -33.205382, 147.920606 -33.244452, 148.096961 -33.277391, 148.171909 -33.253546, 148.195236 -33.271624, 148.234559 -33.270538, 148.225343 -33.308632, 148.249838 -33.311559, 148.240473 -33.315492, 148.313658 -33.326116, 148.329589 -33.296781, 148.376569 -33.288821, 148.370837 -33.308241, 148.405668 -33.32779), (148.19447 -32.732178, 148.173013 -32.74018, 148.168799 -32.730266, 148.189575 -32.717338, 148.19447 -32.732178), (148.194972 -33.13195, 148.210171 -33.142579, 148.205984 -33.164775, 148.191633 -33.149034, 148.180352 -33.168782, 148.178613 -33.151278, 148.150168 -33.158805, 148.15637 -33.144705, 148.132927 -33.134913, 148.152289 -33.137681, 148.155927 -33.120221, 148.176623 -33.116648, 148.194972 -33.13195))"
10100503,Peak Hill,101005,Parkes,101,Dubbo,1,New South Wales,AUS,Australia,3.6436,http://linked.data.gov.au/dataset/asgsed3/ILOC/10100503,0.097895649955,0.000350497246029,"POLYGON ((148.19447 -32.732178, 148.189575 -32.717338, 148.168799 -32.730266, 148.173013 -32.74018, 148.19447 -32.732178))"
10100601,Warren,101006,Warren,101,Dubbo,1,New South Wales,AUS,Australia,9681.2509,http://linked.data.gov.au/dataset/asgsed3/ILOC/10100601,8.32614517428,0.917807113213,"POLYGON ((147.494718 -32.188736, 147.630256 -32.100067, 147.607912 -32.030172, 147.665657 -31.993398, 147.669506 -31.972941, 147.684148 -31.980634, 147.714519 -31.937923, 147.757312 -31.960936, 147.807095 -31.883772, 147.83928 -31.903504, 147.842044 -31.88271, 147.821057 -31.880725, 147.835674 -31.827284, 147.852677 -31.843487, 147.872756 -31.83077, 147.900343 -31.809173, 147.900726 -31.782904, 147.957646 -31.787259, 147.967362 -31.733311, 147.984512 -31.730265, 147.953657 -31.717737, 147.956497 -31.687875, 147.981862 -31.69121, 147.984952 -31.674149, 148.094212 -31.676763, 148.089303 -31.705607, 148.16107 -31.707613, 148.157875 -31.72694, 148.185908 -31.730614, 148.182815 -31.746457, 148.242433 -31.735658, 148.239036 -31.752626, 148.301497 -31.792438, 148.357935 -31.803653, 148.355334 -31.821048, 148.437698 -31.824465, 148.447343 -31.76918, 148.468918 -31.762345, 148.449306 -31.760181, 148.461 -31.690605, 148.475042 -31.66359, 148.493655 -31.662855, 148.501108 -31.61532, 148.492222 -31.598198, 148.481466 -31.625761, 148.45138 -31.596953, 148.353746 -31.592526, 148.365285 -31.522627, 148.281489 -31.511752, 148.307194 -31.415797, 148.298486 -31.385462, 148.266053 -31.400374, 148.229194 -31.388515, 148.12073 -31.274855, 148.064507 -31.250633, 147.987513 -31.179597, 147.99299 -31.145502, 147.969841 -31.139358, 147.988328 -31.131977, 147.99274 -31.105933, 147.920686 -31.032931, 147.873007 -31.007841, 147.866605 -30.984457, 147.814774 -30.992086, 147.811035 -30.979702, 147.744442 -30.996626, 147.693253 -30.855512, 147.69849 -30.837386, 147.515638 -30.809931, 147.523447 -30.762731, 147.566008 -30.732482, 147.56913 -30.689738, 147.591905 -30.656162, 147.584985 -30.62098, 147.416368 -30.649376, 147.292023 -30.635791, 147.258716 -30.453286, 147.188081 -30.445045, 147.190218 -30.430595, 147.172356 -30.428655, 147.167303 -30.452011, 147.180992 -30.458202, 147.162166 -30.46644, 147.187686 -30.481631, 147.182003 -30.502701, 147.188439 -30.539591, 147.099603 -30.533612, 147.119076 -30.601396, 147.207166 -30.615222, 147.205222 -30.655043, 147.220879 -30.66645, 147.206904 -30.679132, 147.22297 -30.693954, 147.203519 -30.718255, 147.246086 -30.749315, 147.252443 -30.778652, 147.244968 -30.827366, 147.158054 -30.819949, 147.150452 -30.830345, 147.157626 -30.902489, 147.26749 -31.033071, 147.197388 -31.078058, 147.302472 -31.170805, 147.289945 -31.178985, 147.299383 -31.1924, 147.360307 -31.155681, 147.374007 -31.161528, 147.419039 -31.244012, 147.517327 -31.3357, 147.460159 -31.356942, 147.527232 -31.45141, 147.498397 -31.454045, 147.486722 -31.46226, 147.505677 -31.466083, 147.459467 -31.495525, 147.481998 -31.52225, 147.433581 -31.585985, 147.410099 -31.676023, 147.341084 -31.810362, 147.420258 -31.84763, 147.440155 -31.821106, 147.483294 -31.865146, 147.369389 -31.931112, 147.38825 -31.950535, 147.32868 -31.99482, 147.416583 -32.039873, 147.419892 -32.069477, 147.477992 -32.123117, 147.471195 -32.147514, 147.494718 -32.188736))"
10100701,Coonabarabran,101007,Warrumbungle Shire,101,Dubbo,1,New South Wales,AUS,Australia,11.0219,http://linked.data.gov.au/dataset/asgsed3/ILOC/10100701,0.195546588606,0.00104386669118,"POLYGON ((149.298761 -31.264124, 149.263863 -31.253757, 149.260849 -31.289517, 149.291931 -31.291182, 149.283391 -31.283709, 149.298761 -31.264124))"
10100702,Coonabarabran - Surrounds,101007,Warrumbungle Shire,101,Dubbo,1,New South Wales,AUS,Australia,10463.1112,http://linked.data.gov.au/dataset/asgsed3/ILOC/10100702,8.03892196591,0.991818378898,"POLYGON ((149.842054 -31.983895, 149.919693 -31.886519, 150.023988 -31.828739, 150.069882 -31.76537, 150.110644 -31.746122, 150.075078 -31.739856, 150.028271 -31.685198, 149.984126 -31.727924, 149.965547 -31.70096, 149.906665 -31.707228, 149.866315 -31.678946, 149.865583 -31.637985, 149.840895 -31.616095, 149.901075 -31.624414, 149.892916 -31.59254, 149.914763 -31.559512, 149.904414 -31.536884, 149.866955 -31.537257, 149.882917 -31.451981, 149.912967 -31.45335, 149.885264 -31.370641, 149.804887 -31.373079, 149.813101 -31.316598, 149.788581 -31.30867, 149.795882 -31.223921, 149.82595 -31.228335, 149.84438 -31.196731, 149.880831 -31.202344, 149.888003 -31.117405, 149.904779 -31.09736, 149.819779 -31.084496, 149.846765 -30.938779, 149.827172 -30.919579, 149.823696 -30.93916, 149.710821 -30.934434, 149.710451 -30.916699, 149.631561 -30.916082, 149.63668 -30.888577, 149.658582 -30.883954, 149.518491 -30.863229, 149.495221 -30.89285, 149.311226 -30.863512, 149.20744 -30.906307, 149.154909 -30.784847, 149.121956 -30.797515, 149.119731 -30.716235, 149.047782 -30.713219, 149.036193 -30.656099, 149.052462 -30.639752, 149.025656 -30.605613, 148.969707 -30.619411, 148.975071 -30.634465, 148.94829 -30.654646, 148.922759 -30.624283, 148.810726 -30.673593, 148.796926 -30.758143, 148.879392 -30.826897, 148.820149 -30.871623, 148.856765 -30.883979, 148.873074 -30.913704, 148.834009 -31.02863, 148.906144 -31.057111, 148.940964 -31.176415, 148.934517 -31.195661, 148.96459 -31.232126, 148.964895 -31.25231, 148.938685 -31.246304, 148.929033 -31.264147, 149.025795 -31.305487, 149.062666 -31.28951, 149.044924 -31.307979, 149.043428 -31.341483, 149.004591 -31.340504, 148.955017 -31.452932, 149.047056 -31.444464, 149.031852 -31.478169, 149.12981 -31.490667, 149.139285 -31.5281, 149.129271 -31.568753, 149.096943 -31.595729, 149.111001 -31.622423, 149.096567 -31.622943, 149.066586 -31.67255, 149.064233 -31.716447, 149.092019 -31.734287, 149.079869 -31.76531, 149.098373 -31.784961, 149.070512 -31.804959, 149.03284 -31.800576, 149.004112 -31.835396, 149.022496 -31.843856, 149.015892 -31.884285, 148.993143 -31.881512, 148.988096 -31.909295, 148.970174 -31.907002, 148.977812 -31.915418, 149.003128 -31.935957, 149.03165 -31.923413, 149.099906 -31.932941, 149.11237 -31.953737, 149.112536 -31.929913, 149.14473 -31.93401, 149.153346 -31.963929, 149.177569 -31.950791, 149.198432 -31.967216, 149.201646 -31.94861, 149.249182 -31.976175, 149.304745 -31.953163, 149.308206 -31.937985, 149.290908 -31.931124, 149.295209 -31.90717, 149.269604 -31.903771, 149.258452 -31.884607, 149.264528 -31.858571, 149.279634 -31.874018, 149.288588 -31.847937, 149.337929 -31.854971, 149.375757 -31.826329, 149.357112 -31.794247, 149.387767 -31.778662, 149.425553 -31.812847, 149.5134 -31.811745, 149.502439 -31.873021, 149.559823 -31.882878, 149.567445 -31.903859, 149.584298 -31.905856, 149.567823 -31.937499, 149.571639 -31.977483, 149.652639 -31.95379, 149.675133 -31.96477, 149.667044 -32.00371, 149.710125 -32.01177, 149.750241 -31.969479, 149.842054 -31.983895), (149.298761 -31.264124, 149.283391 -31.283709, 149.291931 -31.291182, 149.260849 -31.289517, 149.263863 -31.253757, 149.298761 -31.264124))"
10100801,Wellington,101008,Wellington,101,Dubbo,1,New South Wales,AUS,Australia,9.3292,http://linked.data.gov.au/dataset/asgsed3/ILOC/10100801,0.200427725905,0.000895737142461,"POLYGON ((148.953773 -32.576261, 148.9527 -32.563413, 148.976936 -32.555107, 148.932078 -32.532982, 148.934635 -32.564837, 148.953773 -32.576261))"
10100802,Wellington - Surrounds,101008,Wellington,101,Dubbo,1,New South Wales,AUS,Australia,4102.1768,http://linked.data.gov.au/dataset/asgsed3/ILOC/10100802,5.66398624419,0.394047485598,"POLYGON ((149.23298 -32.99857, 149.253326 -32.988765, 149.238072 -32.968839, 149.280729 -32.948502, 149.281817 -32.923358, 149.266069 -32.899371, 149.246136 -32.919419, 149.224355 -32.913947, 149.231474 -32.884314, 149.218304 -32.866542, 149.234299 -32.850664, 149.21267 -32.826076, 149.245147 -32.818749, 149.238904 -32.787836, 149.217666 -32.784868, 149.2212 -32.773148, 149.17527 -32.774632, 149.163738 -32.755809, 149.183267 -32.718435, 149.212757 -32.7383, 149.237817 -32.732243, 149.193985 -32.720575, 149.143957 -32.645912, 149.16832 -32.607565, 149.196222 -32.602187, 149.20233 -32.638515, 149.257357 -32.637, 149.259612 -32.608573, 149.248583 -32.602788, 149.247619 -32.606895, 149.234669 -32.608752, 149.231336 -32.605613, 149.268721 -32.571176, 149.25974 -32.545915, 149.282951 -32.522367, 149.275266 -32.508819, 149.297485 -32.496551, 149.259341 -32.480195, 149.275241 -32.475643, 149.25536 -32.447273, 149.281187 -32.449032, 149.284924 -32.434127, 149.25708 -32.399268, 149.173205 -32.401897, 149.182811 -32.336483, 149.225833 -32.295147, 149.189165 -32.290562, 149.203024 -32.213599, 149.19244 -32.201745, 149.220568 -32.182526, 149.193762 -32.104408, 149.169657 -32.102534, 149.174256 -32.122221, 149.162931 -32.124354, 149.122159 -32.101034, 149.096199 -32.114945, 149.059615 -32.087206, 149.019695 -32.10893, 148.968688 -32.171317, 148.957323 -32.262447, 148.929682 -32.258546, 148.887517 -32.289935, 148.883551 -32.311995, 148.851197 -32.313367, 148.850672 -32.332453, 148.804603 -32.367384, 148.768089 -32.341833, 148.758428 -32.473839, 148.731687 -32.470564, 148.723466 -32.495223, 148.700413 -32.496923, 148.712708 -32.531508, 148.700692 -32.553064, 148.724269 -32.572703, 148.699039 -32.577544, 148.709331 -32.587202, 148.69028 -32.599795, 148.702498 -32.613159, 148.670323 -32.623213, 148.664169 -32.641165, 148.637872 -32.633182, 148.629781 -32.652686, 148.576696 -32.66093, 148.565964 -32.728987, 148.544449 -32.73157, 148.569084 -32.751609, 148.561786 -32.783436, 148.55191 -32.834291, 148.580788 -32.872193, 148.587107 -32.859106, 148.654141 -32.852832, 148.660857 -32.820688, 148.714616 -32.835196, 148.726699 -32.824327, 148.722099 -32.804819, 148.723924 -32.795056, 148.725399 -32.794415, 148.781058 -32.829327, 148.808466 -32.879671, 148.832745 -32.872943, 148.814037 -32.901718, 148.88158 -32.920849, 148.885795 -32.898372, 148.905241 -32.908258, 148.958157 -32.891546, 148.985 -32.962361, 149.020282 -32.967744, 149.010342 -33.023261, 149.030338 -33.046569, 149.057107 -33.033085, 149.097705 -33.04268, 149.093371 -33.010326, 149.137745 -33.013141, 149.149547 -33.001051, 149.171393 -33.016344, 149.16805 -33.034523, 149.190699 -33.037897, 149.223093 -33.022342, 149.23298 -32.99857), (148.953773 -32.576261, 148.934635 -32.564837, 148.932078 -32.532982, 148.976936 -32.555107, 148.9527 -32.563413, 148.953773 -32.576261))"
10200101,Armidale,102001,Armidale,102,North-Eastern NSW,1,New South Wales,AUS,Australia,3760.1185,http://linked.data.gov.au/dataset/asgsed3/ILOC/10200101,5.52119806458,0.353269704453,"POLYGON ((152.341754 -30.285022, 152.310572 -30.281371, 152.306685 -30.302809, 152.298767 -30.292133, 152.275893 -30.300996, 152.242557 -30.368144, 152.206201 -30.352459, 152.206481 -30.392564, 152.102527 -30.363644, 152.093829 -30.395011, 152.053634 -30.391215, 152.034073 -30.419847, 152.014006 -30.41704, 152.018959 -30.440146, 152.008067 -30.442203, 151.95025 -30.413424, 151.952888 -30.392344, 151.966883 -30.391758, 151.961256 -30.3489, 151.978401 -30.335132, 151.953611 -30.331838, 151.958496 -30.318217, 151.850018 -30.321258, 151.822703 -30.297993, 151.755135 -30.300316, 151.758394 -30.276562, 151.745446 -30.27467, 151.737077 -30.289896, 151.704576 -30.280178, 151.702028 -30.302326, 151.689448 -30.300497, 151.687083 -30.282452, 151.623249 -30.272435, 151.613092 -30.256742, 151.600329 -30.27483, 151.561171 -30.274281, 151.520303 -30.309284, 151.476773 -30.307446, 151.492151 -30.24961, 151.528766 -30.251483, 151.551164 -30.220695, 151.539521 -30.201702, 151.556314 -30.167142, 151.541245 -30.121635, 151.477439 -30.136993, 151.475758 -30.151119, 151.456139 -30.145448, 151.423067 -30.18275, 151.418338 -30.217559, 151.397024 -30.227164, 151.374662 -30.224103, 151.368464 -30.184528, 151.338022 -30.2124, 151.31963 -30.197633, 151.310555 -30.22373, 151.325173 -30.23503, 151.313818 -30.23343, 151.304038 -30.265156, 151.323045 -30.267338, 151.346758 -30.305004, 151.324177 -30.336737, 151.397742 -30.369105, 151.392283 -30.395977, 151.417998 -30.411244, 151.413316 -30.436253, 151.462156 -30.442805, 151.467281 -30.478344, 151.496153 -30.494091, 151.518323 -30.498878, 151.531345 -30.455134, 151.574901 -30.485599, 151.582785 -30.551429, 151.625713 -30.585031, 151.624038 -30.600985, 151.642494 -30.603494, 151.64231 -30.636183, 151.67116 -30.666594, 151.713989 -30.682607, 151.750236 -30.672297, 151.777045 -30.68804, 151.9104 -30.663626, 151.907364 -30.709667, 151.9359 -30.708611, 151.961481 -30.735217, 151.968241 -30.76053, 151.946422 -30.773493, 151.959926 -30.803775, 152.004429 -30.811916, 152.015831 -30.80096, 152.015847 -30.824958, 152.033456 -30.843702, 152.048958 -30.839445, 152.039026 -30.86106, 152.083605 -30.843272, 152.117585 -30.869501, 152.149534 -30.866863, 152.14236 -30.809925, 152.187588 -30.766443, 152.190103 -30.724769, 152.224466 -30.680976, 152.226279 -30.632886, 152.272014 -30.592832, 152.32661 -30.587174, 152.400258 -30.500929, 152.392056 -30.442904, 152.428084 -30.418884, 152.381925 -30.362615, 152.351785 -30.355347, 152.341754 -30.285022))"
10200201,Glen Innes,102002,Glen Innes,102,North-Eastern NSW,1,New South Wales,AUS,Australia,5479.977,http://linked.data.gov.au/dataset/asgsed3/ILOC/10200201,4.83865428082,0.510574838033,"POLYGON ((152.331523 -29.341825, 152.307651 -29.352553, 152.300332 -29.377138, 152.053889 -29.340943, 152.058941 -29.35249, 152.008032 -29.37124, 152.00596 -29.407013, 151.931816 -29.418067, 151.895356 -29.40648, 151.862645 -29.426139, 151.817116 -29.415424, 151.806864 -29.427459, 151.78854 -29.408465, 151.802619 -29.373311, 151.7818 -29.370448, 151.788366 -29.35812, 151.715702 -29.344247, 151.69983 -29.328249, 151.676238 -29.356333, 151.624389 -29.346978, 151.608906 -29.324938, 151.615857 -29.283521, 151.580628 -29.268072, 151.463049 -29.24008, 151.463258 -29.273068, 151.426803 -29.287446, 151.460683 -29.361071, 151.457444 -29.433155, 151.475198 -29.440417, 151.465034 -29.493466, 151.488334 -29.546115, 151.475203 -29.603352, 151.532695 -29.675127, 151.513974 -29.698235, 151.523778 -29.734862, 151.504771 -29.750425, 151.547079 -29.759997, 151.561468 -29.878538, 151.59362 -29.878527, 151.585209 -29.905605, 151.603426 -29.942686, 151.64555 -29.982683, 151.664283 -29.980776, 151.657526 -30.002763, 151.673219 -30.018378, 151.683588 -30.007339, 151.85139 -30.006349, 151.904803 -30.022042, 151.926456 -30.002758, 151.944341 -30.015958, 152.057111 -30.002811, 152.080704 -30.013998, 152.110272 -29.995864, 152.136237 -30.02127, 152.147361 -30.01682, 152.137224 -29.950583, 152.187492 -29.94476, 152.198056 -29.977918, 152.223227 -29.988218, 152.26699 -29.966411, 152.272166 -29.941688, 152.287788 -29.874351, 152.273845 -29.846309, 152.192342 -29.876586, 152.168208 -29.86934, 152.170292 -29.822129, 152.214763 -29.761564, 152.260631 -29.756988, 152.262135 -29.697094, 152.2813 -29.665328, 152.289549 -29.676281, 152.327058 -29.65411, 152.354498 -29.545458, 152.389757 -29.522011, 152.412462 -29.506868, 152.388791 -29.445304, 152.408662 -29.398466, 152.43223 -29.392608, 152.452296 -29.359346, 152.331523 -29.341825))"
10200301,Gunnedah,102003,Gunnedah,102,North-Eastern NSW,1,New South Wales,AUS,Australia,33.352,http://linked.data.gov.au/dataset/asgsed3/ILOC/10200301,0.378289211681,0.00314875382287,"POLYGON ((150.230885 -31.000524, 150.265005 -31.003468, 150.283428 -30.970578, 150.256419 -30.971792, 150.251469 -30.936535, 150.204995 -30.926782, 150.197873 -30.951195, 150.225654 -30.964892, 150.230885 -31.000524))"
10200302,Gunnedah - Surrounds,102003,Gunnedah,102,North-Eastern NSW,1,New South Wales,AUS,Australia,4907.9365,http://linked.data.gov.au/dataset/asgsed3/ILOC/10200302,5.45580946554,0.463749492828,"POLYGON ((149.912967 -31.45335, 150.002263 -31.445616, 150.004397 -31.429579, 149.988135 -31.427354, 149.999207 -31.361634, 149.986683 -31.329302, 150.006563 -31.320793, 150.078844 -31.338082, 150.103385 -31.240005, 150.134657 -31.2443, 150.138324 -31.223905, 150.144805 -31.236725, 150.165301 -31.232993, 150.148652 -31.303828, 150.160967 -31.354946, 150.417673 -31.397618, 150.429747 -31.392568, 150.419488 -31.340017, 150.498847 -31.350973, 150.505703 -31.367275, 150.54702 -31.357446, 150.549669 -31.343699, 150.534611 -31.343079, 150.550414 -31.278059, 150.573657 -31.281367, 150.583756 -31.228463, 150.56233 -31.235911, 150.56197 -31.217293, 150.585894 -31.21577, 150.571436 -31.208203, 150.592383 -31.082232, 150.597726 -31.038329, 150.551816 -31.011403, 150.522268 -30.923562, 150.491776 -30.921368, 150.530221 -30.902999, 150.522815 -30.847176, 150.546616 -30.858744, 150.559271 -30.810802, 150.487274 -30.798971, 150.490393 -30.783312, 150.463399 -30.778944, 150.467422 -30.759521, 150.452619 -30.75722, 150.46856 -30.733654, 150.453468 -30.71537, 150.457801 -30.690226, 150.509652 -30.660076, 150.503225 -30.640436, 150.437874 -30.597414, 150.404279 -30.590858, 150.390835 -30.605219, 150.349379 -30.635592, 150.353909 -30.661556, 150.337376 -30.674491, 150.295515 -30.67436, 150.29559 -30.730372, 150.268642 -30.739799, 150.264323 -30.762889, 150.110677 -30.748702, 150.101857 -30.805349, 150.052836 -30.800293, 150.033262 -30.742276, 150.011431 -30.736493, 149.981977 -30.7763, 149.864017 -30.751612, 149.861337 -30.764399, 149.825029 -30.759312, 149.802738 -30.80993, 149.819467 -30.812154, 149.816138 -30.830664, 149.793529 -30.828809, 149.788302 -30.859041, 149.74131 -30.869557, 149.737308 -30.892826, 149.715042 -30.890324, 149.710451 -30.916699, 149.710821 -30.934434, 149.823696 -30.93916, 149.827172 -30.919579, 149.846765 -30.938779, 149.819779 -31.084496, 149.904779 -31.09736, 149.888003 -31.117405, 149.880831 -31.202344, 149.84438 -31.196731, 149.82595 -31.228335, 149.795882 -31.223921, 149.788581 -31.30867, 149.813101 -31.316598, 149.804887 -31.373079, 149.885264 -31.370641, 149.912967 -31.45335), (150.230885 -31.000524, 150.225654 -30.964892, 150.197873 -30.951195, 150.204995 -30.926782, 150.251469 -30.936535, 150.256419 -30.971792, 150.283428 -30.970578, 150.265005 -31.003468, 150.230885 -31.000524))"
10200401,Guyra,102004,Guyra - Tingha,102,North-Eastern NSW,1,New South Wales,AUS,Australia,4675.7858,http://linked.data.gov.au/dataset/asgsed3/ILOC/10200401,6.91088220735,0.437760019682,"POLYGON ((152.272166 -29.941688, 152.26699 -29.966411, 152.223227 -29.988218, 152.198056 -29.977918, 152.187492 -29.94476, 152.137224 -29.950583, 152.147361 -30.01682, 152.136237 -30.02127, 152.110272 -29.995864, 152.080704 -30.013998, 152.057111 -30.002811, 151.944341 -30.015958, 151.926456 -30.002758, 151.904803 -30.022042, 151.85139 -30.006349, 151.683588 -30.007339, 151.673219 -30.018378, 151.657526 -30.002763, 151.664283 -29.980776, 151.64555 -29.982683, 151.603426 -29.942686, 151.449854 -29.99708, 151.372251 -29.940191, 151.368332 -29.967224, 151.320986 -29.961274, 151.335039 -29.93108, 151.319311 -29.912358, 151.201552 -29.907727, 151.183496 -29.940945, 151.160488 -29.918464, 151.102184 -29.925216, 151.089488 -29.894112, 150.98138 -29.901728, 150.997192 -29.930909, 150.992891 -29.947471, 150.976539 -29.936601, 150.988399 -29.975548, 150.976062 -29.993658, 151.001823 -30.012536, 151.000605 -30.073036, 150.947248 -30.073924, 150.967947 -30.113151, 150.945636 -30.167482, 150.96128 -30.186589, 150.846364 -30.200715, 150.831922 -30.21576, 150.834443 -30.246068, 150.856461 -30.260964, 150.888132 -30.242952, 150.9107 -30.257981, 150.937751 -30.249664, 150.968887 -30.271817, 150.963219 -30.232512, 151.026136 -30.228061, 151.033624 -30.245478, 151.06062 -30.243732, 151.062126 -30.260715, 151.126521 -30.257861, 151.135621 -30.284932, 151.168188 -30.290305, 151.211212 -30.279111, 151.214133 -30.264585, 151.284023 -30.266215, 151.298059 -30.252421, 151.304038 -30.265156, 151.313818 -30.23343, 151.325173 -30.23503, 151.310555 -30.22373, 151.31963 -30.197633, 151.338022 -30.2124, 151.368464 -30.184528, 151.374662 -30.224103, 151.397024 -30.227164, 151.418338 -30.217559, 151.423067 -30.18275, 151.456139 -30.145448, 151.475758 -30.151119, 151.477439 -30.136993, 151.541245 -30.121635, 151.556314 -30.167142, 151.539521 -30.201702, 151.551164 -30.220695, 151.528766 -30.251483, 151.492151 -30.24961, 151.476773 -30.307446, 151.520303 -30.309284, 151.561171 -30.274281, 151.600329 -30.27483, 151.613092 -30.256742, 151.623249 -30.272435, 151.687083 -30.282452, 151.689448 -30.300497, 151.702028 -30.302326, 151.704576 -30.280178, 151.737077 -30.289896, 151.745446 -30.27467, 151.758394 -30.276562, 151.755135 -30.300316, 151.822703 -30.297993, 151.850018 -30.321258, 151.958496 -30.318217, 151.953611 -30.331838, 151.978401 -30.335132, 151.961256 -30.3489, 151.966883 -30.391758, 151.952888 -30.392344, 151.95025 -30.413424, 152.008067 -30.442203, 152.018959 -30.440146, 152.014006 -30.41704, 152.034073 -30.419847, 152.053634 -30.391215, 152.093829 -30.395011, 152.102527 -30.363644, 152.206481 -30.392564, 152.206201 -30.352459, 152.242557 -30.368144, 152.275893 -30.300996, 152.298767 -30.292133, 152.306685 -30.302809, 152.310572 -30.281371, 152.341754 -30.285022, 152.350368 -30.235074, 152.31048 -30.200799, 152.317079 -30.182106, 152.303197 -30.179172, 152.316586 -30.1617, 152.279418 -30.099203, 152.299859 -30.071117, 152.294647 -30.040781, 152.315178 -30.034196, 152.316885 -30.001447, 152.272166 -29.941688), (151.214263 -29.954377, 151.198535 -29.950939, 151.209185 -29.938944, 151.221012 -29.947701, 151.214263 -29.954377))"
10200402,Tingha,102004,Guyra - Tingha,102,North-Eastern NSW,1,New South Wales,AUS,Australia,2.404,http://linked.data.gov.au/dataset/asgsed3/ILOC/10200402,0.117080759383,0.000224661640803,"POLYGON ((151.214263 -29.954377, 151.221012 -29.947701, 151.209185 -29.938944, 151.198535 -29.950939, 151.214263 -29.954377))"
