LGA_CODE24,LGA_NAME24,STE_CODE21,STE_NAME21,AUS_CODE21,AUS_NAME21,AREASQKM,LOCI_URI21,WKT
10800,Bland,1,New South Wales,AUS,Australia,8557.6536,https://linked.data.gov.au/dataset/asgsed3/LGA2024/10800,"POLYGON ((146.095147 -33.603118, 146.070306 -33.753521, 146.437191 -33.794486, 146.417439 -33.910622, 146.492815 -33.919644, 146.46461 -34.09638, 146.458212 -34.132917, 146.635411 -34.151174, 146.623878 -34.224722, 146.729049 -34.236755, 146.718751 -34.298098, 146.823034 -34.310838, 146.825098 -34.299003, 146.911408 -34.309645, 146.934462 -34.293455, 146.979552 -34.299111, 146.979645 -34.310262, 147.050188 -34.296787, 147.107661 -34.317211, 147.129359 -34.276473, 147.254964 -34.291326, 147.264845 -34.235397, 147.297032 -34.254414, 147.301596 -34.228688, 147.284601 -34.22063, 147.306196 -34.204246, 147.300883 -34.176158, 147.470446 -34.208697, 147.469308 -34.164002, 147.49623 -34.106537, 147.584007 -34.117893, 147.580397 -34.137976, 147.630033 -34.14417, 147.632886 -34.129574, 147.666017 -34.130131, 147.71367 -34.161607, 147.759168 -34.142321, 147.78405 -34.069728, 147.757157 -34.058957, 147.736708 -33.998459, 147.72295 -33.997418, 147.732438 -33.983486, 147.712799 -33.936506, 147.540801 -33.910496, 147.554314 -33.831878, 147.536112 -33.79954, 147.523153 -33.80201, 147.511505 -33.705554, 147.4819 -33.703722, 147.417091 -33.531858, 147.403489 -33.527429, 147.358357 -33.52533, 147.320366 -33.567788, 147.245884 -33.5719, 147.242784 -33.591803, 146.986437 -33.563821, 146.988481 -33.551947, 146.820416 -33.52816, 146.808886 -33.607138, 146.445629 -33.563862, 146.440814 -33.520845, 146.095147 -33.603118))"
10850,Blayney,1,New South Wales,AUS,Australia,1524.647,https://linked.data.gov.au/dataset/asgsed3/LGA2024/10850,"POLYGON ((148.838951 -33.568548, 148.872588 -33.573324, 148.873373 -33.594156, 148.898418 -33.578823, 148.922232 -33.598529, 148.911676 -33.683474, 148.957807 -33.688307, 148.96263 -33.707811, 148.993665 -33.720596, 148.976023 -33.749848, 148.992934 -33.754005, 148.974563 -33.756441, 149.026171 -33.803356, 149.064594 -33.812373, 149.067181 -33.79007, 149.091603 -33.793675, 149.091453 -33.765402, 149.138755 -33.759878, 149.146009 -33.732024, 149.169135 -33.721203, 149.257749 -33.740643, 149.316382 -33.723959, 149.317379 -33.742542, 149.33482 -33.744918, 149.356037 -33.710832, 149.400385 -33.683174, 149.422063 -33.543527, 149.35359 -33.526546, 149.363451 -33.452923, 149.347247 -33.461461, 149.238542 -33.44126, 149.234447 -33.427719, 149.17087 -33.432626, 149.066174 -33.420671, 149.050837 -33.463869, 148.91919 -33.447627, 148.838951 -33.568548))"
10900,Blue Mountains,1,New South Wales,AUS,Australia,1431.1442,https://linked.data.gov.au/dataset/asgsed3/LGA2024/10900,"POLYGON ((150.658981 -33.685481, 150.657562 -33.661664, 150.606137 -33.662717, 150.615959 -33.614139, 150.581654 -33.622783, 150.563106 -33.610142, 150.564937 -33.575518, 150.544761 -33.5575, 150.514919 -33.581951, 150.468595 -33.583796, 150.430205 -33.537916, 150.485499 -33.486912, 150.483604 -33.445703, 150.549373 -33.368696, 150.482344 -33.38271, 150.479168 -33.429738, 150.446671 -33.481784, 150.41694 -33.486569, 150.408528 -33.47327, 150.39907 -33.489474, 150.354864 -33.485752, 150.331007 -33.522513, 150.311917 -33.520137, 150.314674 -33.504401, 150.256819 -33.494292, 150.25068 -33.558033, 150.215648 -33.547964, 150.212186 -33.558537, 150.270764 -33.622916, 150.261924 -33.641651, 150.24051 -33.638563, 150.248151 -33.664095, 150.214837 -33.674827, 150.207626 -33.708502, 150.181087 -33.704399, 150.179174 -33.722125, 150.21242 -33.721215, 150.180068 -33.745856, 150.19568 -33.766624, 150.168735 -33.795118, 150.181136 -33.802582, 150.169288 -33.827027, 150.185391 -33.837691, 150.166059 -33.865041, 150.185222 -33.880387, 150.235175 -33.884351, 150.301566 -33.845466, 150.340602 -33.856521, 150.364805 -33.80173, 150.41792 -33.80935, 150.405367 -33.86282, 150.46422 -33.900577, 150.50164 -33.864909, 150.54427 -33.8954, 150.610851 -33.858735, 150.588048 -33.84492, 150.643041 -33.779765, 150.658981 -33.685481))"
10950,Bogan,1,New South Wales,AUS,Australia,14599.8996,https://linked.data.gov.au/dataset/asgsed3/LGA2024/10950,"POLYGON ((146.34551 -30.85308, 146.437828 -30.960506, 146.285109 -31.031762, 146.363571 -31.122351, 146.314709 -31.15204, 146.365935 -31.22932, 146.466551 -31.179925, 146.548262 -31.302153, 146.319646 -31.572581, 146.528037 -32.36839, 146.585817 -32.369538, 146.675942 -32.332985, 146.720791 -32.39546, 146.806996 -32.447466, 146.869962 -32.405628, 146.766592 -32.29018, 146.897851 -32.204763, 146.996522 -32.31688, 147.001209 -32.287538, 147.044908 -32.293013, 147.047886 -32.274447, 147.068695 -32.276874, 147.143267 -32.227826, 147.070915 -32.15084, 147.194239 -32.068221, 147.19843 -32.110293, 147.266623 -32.065802, 147.292902 -31.995212, 147.32868 -31.99482, 147.38825 -31.950535, 147.369389 -31.931112, 147.483294 -31.865146, 147.440155 -31.821106, 147.420258 -31.84763, 147.341084 -31.810362, 147.410099 -31.676023, 147.433581 -31.585985, 147.481998 -31.52225, 147.459467 -31.495525, 147.505677 -31.466083, 147.486722 -31.46226, 147.498397 -31.454045, 147.527232 -31.45141, 147.460159 -31.356942, 147.517327 -31.3357, 147.419039 -31.244012, 147.374007 -31.161528, 147.360307 -31.155681, 147.299383 -31.1924, 147.289945 -31.178985, 147.302472 -31.170805, 147.197388 -31.078058, 147.26749 -31.033071, 147.157626 -30.902489, 147.158054 -30.819949, 147.118124 -30.825742, 147.080409 -30.856074, 147.053766 -30.85352, 147.068509 -30.818811, 147.055785 -30.777301, 147.025037 -30.761694, 146.999009 -30.716075, 146.902845 -30.737598, 146.952702 -30.792369, 146.890728 -30.804526, 146.877859 -30.789937, 146.720163 -30.818812, 146.717236 -30.837057, 146.625583 -30.836479, 146.66205 -30.891533, 146.607779 -30.901961, 146.431632 -30.693008, 146.319511 -30.71375, 146.405699 -30.802132, 146.360259 -30.824718, 146.34551 -30.85308))"
11150,Bourke,1,New South Wales,AUS,Australia,41598.3722,https://linked.data.gov.au/dataset/asgsed3/LGA2024/11150,"POLYGON ((144.392934 -28.99908, 144.36945 -29.028687, 144.357315 -29.086084, 144.384561 -29.110703, 144.441473 -29.104291, 144.480805 -29.168581, 144.468853 -29.231777, 144.405646 -29.309585, 144.424279 -29.369731, 144.412624 -29.430338, 144.374018 -29.48496, 144.242933 -29.590846, 144.165681 -29.691237, 144.137537 -29.687606, 144.13956 -29.774643, 144.110812 -29.816572, 144.136944 -29.841636, 144.144513 -29.884743, 144.13276 -29.98588, 144.095461 -30.04228, 144.06545 -30.055492, 144.234396 -30.079838, 144.209835 -30.239756, 144.345228 -30.253848, 144.187567 -30.360704, 144.197676 -30.371955, 144.661376 -30.894926, 144.689419 -30.891271, 144.699418 -30.867927, 144.814294 -30.993058, 144.979946 -30.894008, 145.00958 -30.926098, 145.065073 -30.889305, 145.087376 -30.914178, 145.125946 -30.891236, 145.063268 -30.798605, 145.228563 -30.73161, 145.245491 -30.764741, 145.384182 -30.696855, 145.564598 -30.979913, 145.607601 -30.958902, 145.575861 -30.910737, 145.663266 -30.864121, 145.660766 -30.830852, 145.734391 -30.795499, 145.779138 -30.862385, 145.92093 -30.794088, 145.888155 -30.742105, 145.96887 -30.712134, 145.992295 -30.747841, 146.070364 -30.709487, 146.057219 -30.689376, 146.125003 -30.656027, 146.232279 -30.827331, 146.302058 -30.790841, 146.34551 -30.85308, 146.360259 -30.824718, 146.405699 -30.802132, 146.319511 -30.71375, 146.431632 -30.693008, 146.461496 -30.687401, 146.438109 -30.602665, 146.423815 -30.605319, 146.377781 -30.415596, 146.40458 -30.418703, 146.416883 -30.356226, 146.354692 -30.349553, 146.357105 -30.334679, 146.37145 -30.336083, 146.374165 -30.272855, 146.397303 -30.253111, 146.427042 -30.181435, 146.410303 -30.175821, 146.41865 -30.162221, 146.366042 -30.138763, 146.44362 -30.006307, 146.457037 -30.007581, 146.471385 -29.940245, 146.452102 -29.926493, 146.452563 -29.833928, 146.516166 -29.772641, 146.575159 -29.753884, 146.657718 -29.678808, 146.62826 -29.623638, 146.582484 -29.648775, 146.463824 -29.535378, 146.52316 -29.381176, 146.420531 -29.381533, 146.420076 -29.236149, 146.350753 -29.236011, 146.349719 -29.090401, 146.375054 -29.090389, 146.375394 -28.999062, 144.480363 -28.999082, 144.392934 -28.99908))"
11200,Brewarrina,1,New South Wales,AUS,Australia,19162.0296,https://linked.data.gov.au/dataset/asgsed3/LGA2024/11200,"POLYGON ((146.375394 -28.999062, 146.375054 -29.090389, 146.349719 -29.090401, 146.350753 -29.236011, 146.420076 -29.236149, 146.420531 -29.381533, 146.52316 -29.381176, 146.463824 -29.535378, 146.582484 -29.648775, 146.62826 -29.623638, 146.657718 -29.678808, 146.575159 -29.753884, 146.516166 -29.772641, 146.452563 -29.833928, 146.452102 -29.926493, 146.471385 -29.940245, 146.457037 -30.007581, 146.44362 -30.006307, 146.366042 -30.138763, 146.41865 -30.162221, 146.410303 -30.175821, 146.427042 -30.181435, 146.397303 -30.253111, 146.374165 -30.272855, 146.37145 -30.336083, 146.357105 -30.334679, 146.354692 -30.349553, 146.416883 -30.356226, 146.40458 -30.418703, 146.377781 -30.415596, 146.423815 -30.605319, 146.438109 -30.602665, 146.461496 -30.687401, 146.431632 -30.693008, 146.607779 -30.901961, 146.66205 -30.891533, 146.625583 -30.836479, 146.717236 -30.837057, 146.720163 -30.818812, 146.877859 -30.789937, 146.890728 -30.804526, 146.952702 -30.792369, 146.902845 -30.737598, 146.999009 -30.716075, 147.025037 -30.761694, 147.055785 -30.777301, 147.068509 -30.818811, 147.053766 -30.85352, 147.080409 -30.856074, 147.118124 -30.825742, 147.158054 -30.819949, 147.240655 -30.828847, 147.255756 -30.80396, 147.246354 -30.749646, 147.203519 -30.718255, 147.22297 -30.693954, 147.206904 -30.679132, 147.220879 -30.66645, 147.205222 -30.655043, 147.207166 -30.615222, 147.119076 -30.601396, 147.099603 -30.533612, 147.188439 -30.539591, 147.177813 -30.506185, 147.187789 -30.481852, 147.162166 -30.46644, 147.180992 -30.458202, 147.16737 -30.452227, 147.165062 -30.421784, 147.177561 -30.402869, 147.176989 -30.360988, 147.199016 -30.341098, 147.19687 -30.314999, 147.214699 -30.297567, 147.204627 -30.286725, 147.223179 -30.264215, 147.212398 -30.256753, 147.241946 -30.232619, 147.231223 -30.225561, 147.253497 -30.1634, 147.23683 -30.150378, 147.243287 -30.135071, 147.26949 -30.1216, 147.298561 -30.131841, 147.306917 -30.115519, 147.333462 -30.122983, 147.332545 -30.137892, 147.34163 -30.128319, 147.376282 -30.142768, 147.396225 -30.121842, 147.417484 -30.12586, 147.389137 -30.106508, 147.411125 -29.974702, 147.475726 -29.981569, 147.493913 -29.853163, 147.413804 -29.834189, 147.42302 -29.823109, 147.400417 -29.785381, 147.380791 -29.782559, 147.39263 -29.766757, 147.427314 -29.763103, 147.404198 -29.738222, 147.410708 -29.725678, 147.346613 -29.683261, 147.40899 -29.611564, 147.408106 -29.573779, 147.435813 -29.528889, 147.550888 -29.43919, 147.577298 -29.375475, 147.676801 -29.344489, 147.722798 -29.282804, 147.771827 -29.289384, 147.771968 -29.270929, 147.814978 -29.244739, 147.851428 -29.148824, 147.870057 -29.144537, 147.886425 -29.112384, 147.919753 -29.115073, 147.945497 -28.999135, 146.945017 -28.999119, 146.375394 -28.999062))"
11250,Broken Hill,1,New South Wales,AUS,Australia,170.1153,https://linked.data.gov.au/dataset/asgsed3/LGA2024/11250,"POLYGON ((141.439745 -32.002561, 141.478425 -32.019132, 141.483041 -32.002481, 141.542559 -32.002391, 141.545931 -31.913645, 141.565992 -31.907603, 141.563484 -31.884965, 141.412681 -31.886418, 141.413011 -31.971992, 141.392829 -31.979793, 141.412094 -32.002551, 141.439745 -32.002561))"
11300,Burwood,1,New South Wales,AUS,Australia,7.1282,https://linked.data.gov.au/dataset/asgsed3/LGA2024/11300,"POLYGON ((151.094508 -33.871873, 151.088979 -33.89982, 151.112389 -33.894348, 151.119436 -33.870971, 151.094508 -33.871873))"
11350,Byron,1,New South Wales,AUS,Australia,565.8027,https://linked.data.gov.au/dataset/asgsed3/LGA2024/11350,"MULTIPOLYGON (((153.621921 -28.705962, 153.621901 -28.706322, 153.622315 -28.706301, 153.622225 -28.705879, 153.621921 -28.705962)), ((153.622568 -28.705791, 153.622688 -28.705766, 153.622632 -28.705613, 153.622551 -28.705652, 153.622568 -28.705791)), ((153.620312 -28.705571, 153.620932 -28.705433, 153.620794 -28.705074, 153.620467 -28.705167, 153.620312 -28.705571)), ((153.619545 -28.70765, 153.619445 -28.707625, 153.61932 -28.707883, 153.619543 -28.707785, 153.619545 -28.70765)), ((153.618818 -28.722924, 153.61903 -28.723007, 153.619162 -28.722918, 153.618996 -28.722694, 153.618818 -28.722924)), ((153.618418 -28.711418, 153.618479 -28.711346, 153.618336 -28.711332, 153.618357 -28.7114, 153.618418 -28.711418)), ((153.552878 -28.477218, 153.508681 -28.46102, 153.46601 -28.479963, 153.373494 -28.471859, 153.369033 -28.503429, 153.328618 -28.540934, 153.379026 -28.582304, 153.373093 -28.613963, 153.416871 -28.625781, 153.411638 -28.641031, 153.430348 -28.660987, 153.416043 -28.671384, 153.424098 -28.693368, 153.407753 -28.686137, 153.400654 -28.698588, 153.406728 -28.743049, 153.449642 -28.755034, 153.462904 -28.765603, 153.488459 -28.754027, 153.485185 -28.727095, 153.516857 -28.725688, 153.542535 -28.704285, 153.574988 -28.712003, 153.605117 -28.745666, 153.638602 -28.633472, 153.60765 -28.638183, 153.570816 -28.594944, 153.552878 -28.477218)))"
11400,Cabonne,1,New South Wales,AUS,Australia,6022.3496,https://linked.data.gov.au/dataset/asgsed3/LGA2024/11400,"POLYGON ((148.347149 -32.67575, 148.329519 -32.701012, 148.327564 -32.80081, 148.378342 -32.832602, 148.383064 -32.850585, 148.372185 -32.97157, 148.399358 -32.959152, 148.430171 -32.969929, 148.507249 -33.053417, 148.486573 -33.123223, 148.504338 -33.134186, 148.498564 -33.187023, 148.466686 -33.208758, 148.430332 -33.200473, 148.430197 -33.216108, 148.4282 -33.239156, 148.397154 -33.26998, 148.415662 -33.32721, 148.384277 -33.353126, 148.418229 -33.384987, 148.40638 -33.40548, 148.345941 -33.4209, 148.361613 -33.449218, 148.318562 -33.449102, 148.29019 -33.486386, 148.309797 -33.500178, 148.351274 -33.4941, 148.35926 -33.512409, 148.392778 -33.518714, 148.391255 -33.546959, 148.423553 -33.564436, 148.387923 -33.572452, 148.413821 -33.604334, 148.446352 -33.614228, 148.518252 -33.572192, 148.545677 -33.603357, 148.622412 -33.592617, 148.651788 -33.560093, 148.652541 -33.577089, 148.68282 -33.586402, 148.774379 -33.525532, 148.810402 -33.546473, 148.815946 -33.568322, 148.838951 -33.568548, 148.91919 -33.447627, 149.050837 -33.463869, 149.066174 -33.420671, 149.17087 -33.432626, 149.151637 -33.393767, 149.057993 -33.388755, 149.009453 -33.366038, 149.042296 -33.319698, 149.050519 -33.283841, 149.032374 -33.273616, 149.043272 -33.222485, 149.166014 -33.228285, 149.161029 -33.284297, 149.188425 -33.303028, 149.181053 -33.337831, 149.193393 -33.361798, 149.231881 -33.381907, 149.234447 -33.427719, 149.238542 -33.44126, 149.347247 -33.461461, 149.363451 -33.452923, 149.3413 -33.446549, 149.341533 -33.432388, 149.29895 -33.427675, 149.312727 -33.350591, 149.33721 -33.327929, 149.310843 -33.275992, 149.313419 -33.238973, 149.344228 -33.238805, 149.349458 -33.184258, 149.350451 -33.151074, 149.317153 -33.146601, 149.322961 -33.059144, 149.274016 -33.04413, 149.280477 -33.008197, 149.249456 -33.012926, 149.23298 -32.99857, 149.223093 -33.022342, 149.190699 -33.037897, 149.16805 -33.034523, 149.161972 -33.002684, 149.127997 -33.008434, 149.118459 -33.023728, 149.133582 -33.063062, 149.057194 -33.033089, 149.013856 -33.041123, 149.020282 -32.967744, 148.985 -32.962361, 148.958696 -32.891918, 148.903138 -32.908392, 148.853747 -32.896335, 148.858257 -32.878625, 148.842031 -32.872013, 148.808466 -32.879671, 148.781058 -32.829327, 148.72548 -32.800528, 148.703159 -32.762801, 148.691205 -32.769053, 148.671566 -32.743417, 148.650704 -32.748249, 148.647791 -32.710569, 148.691355 -32.666729, 148.667006 -32.63092, 148.614435 -32.653604, 148.50119 -32.614104, 148.475265 -32.62777, 148.459259 -32.607344, 148.40493 -32.62356, 148.361117 -32.62245, 148.347149 -32.67575))"
11450,Camden,1,New South Wales,AUS,Australia,201.5278,https://linked.data.gov.au/dataset/asgsed3/LGA2024/11450,"POLYGON ((150.815117 -33.967853, 150.822569 -33.951985, 150.725721 -33.93887, 150.629616 -33.957071, 150.628608 -33.972494, 150.67077 -33.987678, 150.649937 -34.008404, 150.672061 -34.029235, 150.64894 -34.082033, 150.709366 -34.093396, 150.706614 -34.077567, 150.742139 -34.080714, 150.766428 -34.078051, 150.796542 -34.044017, 150.787667 -34.015368, 150.815117 -33.967853))"
11500,Campbelltown (NSW),1,New South Wales,AUS,Australia,311.4117,https://linked.data.gov.au/dataset/asgsed3/LGA2024/11500,"POLYGON ((150.742139 -34.080714, 150.752069 -34.163851, 150.89936 -34.1896, 150.922585 -34.129999, 150.940797 -34.04002, 150.886662 -34.032102, 150.889241 -34.004602, 150.892913 -34.019496, 150.906944 -34.017444, 150.913249 -33.964754, 150.88683 -33.958177, 150.844462 -33.984446, 150.815117 -33.967853, 150.787667 -34.015368, 150.796542 -34.044017, 150.766428 -34.078051, 150.742139 -34.080714))"
11520,Canada Bay,1,New South Wales,AUS,Australia,19.9239,https://linked.data.gov.au/dataset/asgsed3/LGA2024/11520,"POLYGON ((151.081429 -33.849975, 151.094508 -33.871873, 151.119436 -33.870971, 151.142077 -33.870408, 151.166135 -33.855058, 151.154049 -33.842057, 151.142278 -33.853345, 151.126988 -33.844182, 151.119314 -33.864729, 151.121052 -33.841793, 151.099846 -33.844314, 151.089456 -33.822798, 151.080538 -33.839401, 151.081429 -33.849975))"
11570,Canterbury-Bankstown,1,New South Wales,AUS,Australia,110.2374,https://linked.data.gov.au/dataset/asgsed3/LGA2024/11570,"POLYGON ((151.058587 -33.884268, 151.030879 -33.888043, 150.990526 -33.864061, 150.967151 -33.890131, 150.973512 -33.909917, 150.966203 -33.943603, 150.994016 -33.971688, 151.015589 -33.982066, 151.022606 -33.964083, 151.025652 -33.968286, 151.024807 -33.977294, 151.044345 -33.970113, 151.044678 -33.947692, 151.100788 -33.939247, 151.154981 -33.926181, 151.112389 -33.894348, 151.088979 -33.89982, 151.075489 -33.909559, 151.064311 -33.907789, 151.058587 -33.884268))"
11600,Carrathool,1,New South Wales,AUS,Australia,18934.4853,https://linked.data.gov.au/dataset/asgsed3/LGA2024/11600,"POLYGON ((145.159556 -32.747156, 145.107562 -33.033699, 145.027704 -33.02191, 145.007981 -33.03553, 144.984887 -33.02155, 144.985918 -33.070515, 144.962787 -33.087276, 144.908872 -33.074434, 144.913084 -33.049118, 144.798242 -33.036206, 144.77798 -33.163448, 144.747319 -33.161783, 144.73343 -33.231385, 144.645688 -33.222338, 144.642654 -33.241108, 144.612226 -33.237791, 144.577536 -33.288653, 144.549239 -33.285507, 144.546953 -33.299998, 144.368703 -33.282675, 144.364924 -33.359834, 144.395482 -33.363298, 144.382449 -33.44034, 144.441431 -33.452504, 144.431588 -33.513047, 144.460545 -33.516297, 144.544498 -33.525682, 144.552744 -33.488218, 144.617706 -33.497756, 144.614442 -33.512033, 144.727558 -33.525049, 144.702806 -33.508226, 144.691523 -33.4623, 144.808072 -33.47512, 144.802001 -33.51227, 144.834255 -33.505488, 144.811811 -33.684037, 144.934263 -33.716142, 144.927549 -33.753637, 144.965145 -33.758922, 145.038612 -33.735052, 145.044038 -33.709549, 145.065694 -33.72539, 145.102295 -33.723738, 145.118923 -33.711119, 145.154686 -33.717226, 145.174634 -33.69603, 145.162542 -33.771431, 145.214556 -33.826028, 145.034719 -33.940141, 145.13443 -34.049732, 145.123757 -34.076694, 145.162657 -34.081056, 145.258395 -34.177334, 145.206451 -34.488825, 145.240651 -34.505829, 145.255607 -34.480401, 145.330017 -34.47442, 145.316225 -34.455942, 145.346053 -34.460541, 145.359542 -34.44265, 145.390334 -34.466696, 145.405797 -34.435856, 145.415258 -34.449588, 145.433126 -34.439311, 145.443861 -34.468432, 145.457922 -34.4444, 145.485642 -34.455931, 145.484842 -34.442444, 145.509427 -34.436267, 145.524709 -34.450794, 145.55969 -34.442561, 145.574895 -34.460713, 145.587279 -34.45064, 145.607678 -34.472127, 145.619569 -34.453552, 145.633913 -34.473734, 145.696909 -34.469026, 145.683889 -34.496084, 145.699667 -34.519804, 145.748802 -34.527275, 145.797118 -34.56339, 145.834048 -34.553764, 145.854514 -34.579831, 145.889541 -34.556292, 145.949321 -34.553079, 145.966685 -34.453187, 145.826435 -34.440746, 145.832893 -34.345248, 145.765804 -34.337417, 145.76078 -34.366547, 145.734759 -34.363417, 145.776218 -34.115936, 145.791583 -34.117751, 145.794882 -34.098877, 146.047373 -34.125398, 146.044723 -34.140961, 146.082437 -34.145462, 146.094339 -34.140835, 146.076079 -34.124642, 146.153461 -34.133834, 146.150494 -34.151224, 146.180105 -34.154331, 146.176333 -34.176335, 146.196919 -34.178755, 146.193642 -34.197689, 146.246814 -34.181191, 146.234391 -34.25318, 146.304806 -34.260698, 146.32865 -34.263543, 146.359493 -34.083729, 146.46461 -34.09638, 146.492815 -33.919644, 146.417439 -33.910622, 146.437191 -33.794486, 146.070306 -33.753521, 146.095147 -33.603118, 146.053969 -33.475754, 146.066983 -33.356816, 146.086103 -33.337397, 146.095094 -33.276165, 146.058898 -33.211795, 146.093637 -33.18907, 146.031666 -33.093565, 145.872645 -33.074786, 145.870877 -33.086297, 145.645264 -33.080299, 145.671929 -32.805709, 145.586521 -32.796223, 145.595729 -32.737755, 145.556643 -32.733271, 145.548897 -32.765183, 145.569105 -32.757862, 145.550828 -32.791602, 145.544866 -32.775359, 145.504354 -32.770079, 145.510443 -32.727849, 145.467469 -32.722494, 145.412637 -32.775936, 145.330569 -32.766661, 145.344284 -32.682473, 145.257286 -32.671241, 145.249381 -32.72438, 145.165 -32.714817, 145.159556 -32.747156))"
